Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
65.4	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
65.4	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
65.4	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
65.4	acc-1	2	dev[5]=net(2,5-7)	OutData	349.999	364.354	35	36.4355
65.4	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
65.4	root	0	dev[7]=net(0,5-7)	OutInterests	368.335	11.8702	37	1.19238
65.4	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
65.4	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
65.4	root	0	dev[7]=net(0,5-7)	InData	350.001	364.356	35	36.4355
65.4	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
65.4	root	2	dev[7]=net(2,0-7)	InInterests	368.336	11.8702	37	1.19238
65.4	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
65.4	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
65.4	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
65.4	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
65.4	root	2	dev[7]=net(2,0-7)	OutData	350.002	364.357	35	36.4355
65.5	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
65.5	sub-1	0	dev[0]=net(0,0-7)	OutInterests	361.731	11.6574	36	1.16016
65.5	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
65.5	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
65.5	sub-1	0	dev[0]=net(0,0-7)	InData	350.064	364.422	35	36.4355
65.5	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
65.5	sub-1	1	dev=local(1)	InInterests	361.731	11.6574	36	1.16016
65.5	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
65.5	sub-1	1	dev=local(1)	InNacks	0	0	0	0
65.5	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
65.5	sub-1	1	dev=local(1)	InData	0	0	0	0
65.5	sub-1	1	dev=local(1)	OutData	350.064	364.422	35	36.4355
65.5	leaf-1	0	dev[1]=net(0,1-5)	InInterests	360.399	11.6144	36	1.16016
65.5	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
65.5	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
65.5	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
65.5	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
65.5	leaf-1	0	dev[1]=net(0,1-5)	OutData	360.399	375.181	36	37.4766
65.5	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
65.5	leaf-1	1	dev=local(1)	OutInterests	360.399	11.6144	36	1.16016
65.5	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
65.5	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
65.5	leaf-1	1	dev=local(1)	InData	360.399	375.181	36	37.4766
65.5	leaf-1	1	dev=local(1)	OutData	0	0	0	0
65.5	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
65.5	acc-1	0	dev[5]=net(0,1-5)	OutInterests	368.09	11.8623	37	1.19238
65.5	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
65.5	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
65.5	acc-1	0	dev[5]=net(0,1-5)	InData	350	364.355	35	36.4355
65.5	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
65.5	acc-1	2	dev[5]=net(2,5-7)	InInterests	368.09	11.8623	37	1.19238
65.5	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
65.5	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
65.5	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
65.5	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
65.5	acc-1	2	dev[5]=net(2,5-7)	OutData	350	364.355	35	36.4355
65.5	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
65.5	root	0	dev[7]=net(0,5-7)	OutInterests	361.667	11.6553	36	1.16016
65.5	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
65.5	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
65.5	root	0	dev[7]=net(0,5-7)	InData	350	364.356	35	36.4355
65.5	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
65.5	root	2	dev[7]=net(2,0-7)	InInterests	361.667	11.6553	36	1.16016
65.5	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
65.5	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
65.5	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
65.5	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
65.5	root	2	dev[7]=net(2,0-7)	OutData	350	364.356	35	36.4355
65.6	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
65.6	sub-1	0	dev[0]=net(0,0-7)	OutInterests	360.346	11.6127	36	1.16016
65.6	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
65.6	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
65.6	sub-1	0	dev[0]=net(0,0-7)	InData	350.013	364.369	35	36.4355
65.6	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
65.6	sub-1	1	dev=local(1)	InInterests	360.346	11.6127	36	1.16016
65.6	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
65.6	sub-1	1	dev=local(1)	InNacks	0	0	0	0
65.6	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
65.6	sub-1	1	dev=local(1)	InData	0	0	0	0
65.6	sub-1	1	dev=local(1)	OutData	350.013	364.369	35	36.4355
65.6	leaf-1	0	dev[1]=net(0,1-5)	InInterests	368.08	11.8619	37	1.19238
65.6	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
65.6	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
65.6	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
65.6	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
65.6	leaf-1	0	dev[1]=net(0,1-5)	OutData	368.08	383.177	37	38.5176
65.6	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
65.6	leaf-1	1	dev=local(1)	OutInterests	368.08	11.8619	37	1.19238
65.6	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
65.6	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
65.6	leaf-1	1	dev=local(1)	InData	368.08	383.177	37	38.5176
65.6	leaf-1	1	dev=local(1)	OutData	0	0	0	0
65.6	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
65.6	acc-1	0	dev[5]=net(0,1-5)	OutInterests	361.618	11.6537	36	1.16016
65.6	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
65.6	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
65.6	acc-1	0	dev[5]=net(0,1-5)	InData	350	364.355	35	36.4355
65.6	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
65.6	acc-1	2	dev[5]=net(2,5-7)	InInterests	361.618	11.6537	36	1.16016
65.6	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
65.6	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
65.6	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
65.6	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
65.6	acc-1	2	dev[5]=net(2,5-7)	OutData	350	364.355	35	36.4355
65.6	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
65.6	root	0	dev[7]=net(0,5-7)	OutInterests	368.333	11.8701	37	1.19238
65.6	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
65.6	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
65.6	root	0	dev[7]=net(0,5-7)	InData	350	364.355	35	36.4355
65.6	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
65.6	root	2	dev[7]=net(2,0-7)	InInterests	368.333	11.8701	37	1.19238
65.6	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
65.6	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
65.6	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
65.6	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
65.6	root	2	dev[7]=net(2,0-7)	OutData	350	364.356	35	36.4355
65.7	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
65.7	sub-1	0	dev[0]=net(0,0-7)	OutInterests	360.069	11.6038	36	1.16016
65.7	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
65.7	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
65.7	sub-1	0	dev[0]=net(0,0-7)	InData	350.003	364.358	35	36.4355
65.7	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
65.7	sub-1	1	dev=local(1)	InInterests	360.069	11.6038	36	1.16016
65.7	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
65.7	sub-1	1	dev=local(1)	InNacks	0	0	0	0
65.7	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
65.7	sub-1	1	dev=local(1)	InData	0	0	0	0
65.7	sub-1	1	dev=local(1)	OutData	350.003	364.358	35	36.4355
65.7	leaf-1	0	dev[1]=net(0,1-5)	InInterests	361.616	11.6536	36	1.16016
65.7	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
65.7	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
65.7	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
65.7	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
65.7	leaf-1	0	dev[1]=net(0,1-5)	OutData	361.616	376.448	36	37.4766
65.7	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
65.7	leaf-1	1	dev=local(1)	OutInterests	361.616	11.6536	36	1.16016
65.7	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
65.7	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
65.7	leaf-1	1	dev=local(1)	InData	361.616	376.448	36	37.4766
65.7	leaf-1	1	dev=local(1)	OutData	0	0	0	0
65.7	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
65.7	acc-1	0	dev[5]=net(0,1-5)	OutInterests	360.324	11.612	36	1.16016
65.7	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
65.7	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
65.7	acc-1	0	dev[5]=net(0,1-5)	InData	358	372.684	36	37.4766
65.7	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
65.7	acc-1	2	dev[5]=net(2,5-7)	InInterests	360.324	11.612	36	1.16016
65.7	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
65.7	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
65.7	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
65.7	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
65.7	acc-1	2	dev[5]=net(2,5-7)	OutData	358	372.684	36	37.4766
65.7	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
65.7	root	0	dev[7]=net(0,5-7)	OutInterests	361.667	11.6553	36	1.16016
65.7	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
65.7	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
65.7	root	0	dev[7]=net(0,5-7)	InData	350	364.355	35	36.4355
65.7	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
65.7	root	2	dev[7]=net(2,0-7)	InInterests	361.667	11.6553	36	1.16016
65.7	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
65.7	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
65.7	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
65.7	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
65.7	root	2	dev[7]=net(2,0-7)	OutData	350	364.355	35	36.4355
65.8	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
65.8	sub-1	0	dev[0]=net(0,0-7)	OutInterests	360.014	11.602	36	1.16016
65.8	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
65.8	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
65.8	sub-1	0	dev[0]=net(0,0-7)	InData	350.001	364.356	35	36.4355
65.8	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
65.8	sub-1	1	dev=local(1)	InInterests	360.014	11.602	36	1.16016
65.8	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
65.8	sub-1	1	dev=local(1)	InNacks	0	0	0	0
65.8	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
65.8	sub-1	1	dev=local(1)	InData	0	0	0	0
65.8	sub-1	1	dev=local(1)	OutData	350.001	364.356	35	36.4355
65.8	leaf-1	0	dev[1]=net(0,1-5)	InInterests	360.323	11.612	36	1.16016
65.8	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
65.8	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
65.8	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
65.8	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
65.8	leaf-1	0	dev[1]=net(0,1-5)	OutData	360.323	375.102	36	37.4766
65.8	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
65.8	leaf-1	1	dev=local(1)	OutInterests	360.323	11.612	36	1.16016
65.8	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
65.8	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
65.8	leaf-1	1	dev=local(1)	InData	360.323	375.102	36	37.4766
65.8	leaf-1	1	dev=local(1)	OutData	0	0	0	0
65.8	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
65.8	acc-1	0	dev[5]=net(0,1-5)	OutInterests	360.065	11.6036	36	1.16016
65.8	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
65.8	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
65.8	acc-1	0	dev[5]=net(0,1-5)	InData	351.6	366.021	35	36.4355
65.8	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
65.8	acc-1	2	dev[5]=net(2,5-7)	InInterests	360.065	11.6036	36	1.16016
65.8	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
65.8	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
65.8	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
65.8	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
65.8	acc-1	2	dev[5]=net(2,5-7)	OutData	351.6	366.021	35	36.4355
65.8	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
65.8	root	0	dev[7]=net(0,5-7)	OutInterests	360.333	11.6123	36	1.16016
65.8	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
65.8	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
65.8	root	0	dev[7]=net(0,5-7)	InData	358	372.684	36	37.4766
65.8	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
65.8	root	2	dev[7]=net(2,0-7)	InInterests	360.333	11.6123	36	1.16016
65.8	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
65.8	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
65.8	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
65.8	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
65.8	root	2	dev[7]=net(2,0-7)	OutData	358	372.684	36	37.4766
65.9	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
65.9	sub-1	0	dev[0]=net(0,0-7)	OutInterests	368.003	11.8595	37	1.19238
65.9	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
65.9	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
65.9	sub-1	0	dev[0]=net(0,0-7)	InData	350	364.356	35	36.4355
65.9	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
65.9	sub-1	1	dev=local(1)	InInterests	368.003	11.8595	37	1.19238
65.9	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
65.9	sub-1	1	dev=local(1)	InNacks	0	0	0	0
65.9	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
65.9	sub-1	1	dev=local(1)	InData	0	0	0	0
65.9	sub-1	1	dev=local(1)	OutData	350	364.356	35	36.4355
65.9	leaf-1	0	dev[1]=net(0,1-5)	InInterests	360.065	11.6036	36	1.16016
65.9	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
65.9	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
65.9	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
65.9	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
65.9	leaf-1	0	dev[1]=net(0,1-5)	OutData	360.065	374.833	36	37.4766
65.9	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
65.9	leaf-1	1	dev=local(1)	OutInterests	360.065	11.6036	36	1.16016
65.9	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
65.9	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
65.9	leaf-1	1	dev=local(1)	InData	360.065	374.833	36	37.4766
65.9	leaf-1	1	dev=local(1)	OutData	0	0	0	0
65.9	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
65.9	acc-1	0	dev[5]=net(0,1-5)	OutInterests	360.013	11.602	36	1.16016
65.9	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
65.9	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
65.9	acc-1	0	dev[5]=net(0,1-5)	InData	350.32	364.689	35	36.4355
65.9	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
65.9	acc-1	2	dev[5]=net(2,5-7)	InInterests	360.013	11.602	36	1.16016
65.9	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
65.9	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
65.9	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
65.9	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
65.9	acc-1	2	dev[5]=net(2,5-7)	OutData	350.32	364.689	35	36.4355
65.9	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
65.9	root	0	dev[7]=net(0,5-7)	OutInterests	368.067	11.8615	37	1.19238
65.9	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
65.9	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
65.9	root	0	dev[7]=net(0,5-7)	InData	351.6	366.021	35	36.4355
65.9	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
65.9	root	2	dev[7]=net(2,0-7)	InInterests	368.067	11.8615	37	1.19238
65.9	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
65.9	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
65.9	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
65.9	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
65.9	root	2	dev[7]=net(2,0-7)	OutData	351.6	366.021	35	36.4355
66	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
66	sub-1	0	dev[0]=net(0,0-7)	OutInterests	361.601	11.6531	36	1.16016
66	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
66	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
66	sub-1	0	dev[0]=net(0,0-7)	InData	350	364.355	35	36.4355
66	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
66	sub-1	1	dev=local(1)	InInterests	361.601	11.6531	36	1.16016
66	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
66	sub-1	1	dev=local(1)	InNacks	0	0	0	0
66	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
66	sub-1	1	dev=local(1)	InData	0	0	0	0
66	sub-1	1	dev=local(1)	OutData	350	364.355	35	36.4355
66	leaf-1	0	dev[1]=net(0,1-5)	InInterests	360.013	11.602	36	1.16016
66	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
66	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
66	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
66	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
66	leaf-1	0	dev[1]=net(0,1-5)	OutData	360.013	374.779	36	37.4766
66	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
66	leaf-1	1	dev=local(1)	OutInterests	360.013	11.602	36	1.16016
66	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
66	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
66	leaf-1	1	dev=local(1)	InData	360.013	374.779	36	37.4766
66	leaf-1	1	dev=local(1)	OutData	0	0	0	0
66	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
66	acc-1	0	dev[5]=net(0,1-5)	OutInterests	368.003	11.8595	37	1.19238
66	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
66	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
66	acc-1	0	dev[5]=net(0,1-5)	InData	350.064	364.422	35	36.4355
66	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
66	acc-1	2	dev[5]=net(2,5-7)	InInterests	368.003	11.8595	37	1.19238
66	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
66	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
66	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
66	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
66	acc-1	2	dev[5]=net(2,5-7)	OutData	350.064	364.422	35	36.4355
66	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
66	root	0	dev[7]=net(0,5-7)	OutInterests	361.613	11.6536	36	1.16016
66	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
66	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
66	root	0	dev[7]=net(0,5-7)	InData	350.32	364.689	35	36.4355
66	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
66	root	2	dev[7]=net(2,0-7)	InInterests	361.613	11.6536	36	1.16016
66	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
66	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
66	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
66	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
66	root	2	dev[7]=net(2,0-7)	OutData	350.32	364.689	35	36.4355
66.1	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
66.1	sub-1	0	dev[0]=net(0,0-7)	OutInterests	368.32	11.8697	37	1.19238
66.1	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
66.1	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
66.1	sub-1	0	dev[0]=net(0,0-7)	InData	358	372.684	36	37.4766
66.1	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
66.1	sub-1	1	dev=local(1)	InInterests	368.32	11.8697	37	1.19238
66.1	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
66.1	sub-1	1	dev=local(1)	InNacks	0	0	0	0
66.1	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
66.1	sub-1	1	dev=local(1)	InData	0	0	0	0
66.1	sub-1	1	dev=local(1)	OutData	358	372.684	36	37.4766
66.1	leaf-1	0	dev[1]=net(0,1-5)	InInterests	368.003	11.8595	37	1.19238
66.1	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
66.1	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
66.1	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
66.1	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
66.1	leaf-1	0	dev[1]=net(0,1-5)	OutData	368.003	383.096	37	38.5176
66.1	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
66.1	leaf-1	1	dev=local(1)	OutInterests	368.003	11.8595	37	1.19238
66.1	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
66.1	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
66.1	leaf-1	1	dev=local(1)	InData	368.003	383.096	37	38.5176
66.1	leaf-1	1	dev=local(1)	OutData	0	0	0	0
66.1	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
66.1	acc-1	0	dev[5]=net(0,1-5)	OutInterests	369.601	11.911	37	1.19238
66.1	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
66.1	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
66.1	acc-1	0	dev[5]=net(0,1-5)	InData	350.013	364.369	35	36.4355
66.1	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
66.1	acc-1	2	dev[5]=net(2,5-7)	InInterests	369.601	11.911	37	1.19238
66.1	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
66.1	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
66.1	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
66.1	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
66.1	acc-1	2	dev[5]=net(2,5-7)	OutData	350.013	364.369	35	36.4355
66.1	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
66.1	root	0	dev[7]=net(0,5-7)	OutInterests	360.323	11.612	36	1.16016
66.1	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
66.1	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
66.1	root	0	dev[7]=net(0,5-7)	InData	350.064	364.422	35	36.4355
66.1	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
66.1	root	2	dev[7]=net(2,0-7)	InInterests	360.323	11.612	36	1.16016
66.1	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
66.1	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
66.1	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
66.1	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
66.1	root	2	dev[7]=net(2,0-7)	OutData	350.064	364.422	35	36.4355
66.2	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
66.2	sub-1	0	dev[0]=net(0,0-7)	OutInterests	361.664	11.6552	36	1.16016
66.2	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
66.2	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
66.2	sub-1	0	dev[0]=net(0,0-7)	InData	351.6	366.021	35	36.4355
66.2	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
66.2	sub-1	1	dev=local(1)	InInterests	361.664	11.6552	36	1.16016
66.2	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
